,match_id,times,gold_t_0,gold_t_1,gold_t_2,gold_t_3,gold_t_4,gold_t_128,gold_t_129,gold_t_130,gold_t_131,gold_t_132
7605,7628,900,3605,2361,3633,4110,4269,4935,2966,7113,5618,4395
7606,7629,900,5874,2946,6724,4290,2056,4325,2882,3233,4615,5160
7607,7630,900,5519,5120,4395,5923,2697,2167,2897,3641,6366,4117
7608,7631,900,6569,4600,4535,4958,2105,2811,5130,4117,5254,5610
7609,7632,900,4294,5099,3188,4396,3310,2224,3185,1833,5792,4323
7610,7633,900,5335,3885,2981,4252,2758,5593,5699,2750,5004,4333
7611,7634,900,2604,4276,2255,3626,4017,3118,4162,3924,3710,3451
7612,7635,900,8315,4778,4512,5433,4665,7371,2061,2581,3667,4644
7613,7636,900,4261,3979,7484,1983,4419,4183,2907,5367,4362,5054
7614,7637,900,5502,4106,4599,3590,4688,4946,4619,3121,4294,2167
7615,7638,900,2564,6139,4437,5361,2856,2634,5370,4680,3957,4756
7616,7639,900,2720,3236,4026,5009,2287,3682,2300,2021,4545,5105
7617,7640,900,6503,6898,2681,4024,2602,10647,3022,2821,5803,1927
7618,7641,900,3867,3402,3837,3993,4151,5232,2635,7697,2620,4686
7619,7642,900,4759,6249,4553,5590,4251,2517,3772,4847,4099,7043
7620,7643,900,3720,2262,4696,5414,4749,4435,5775,3671,5008,4254
7621,7644,900,3980,5888,4974,3310,5285,4515,3783,4466,3725,6892
7622,7645,900,3403,6978,4348,9077,10418,4427,7380,7308,2705,2516
7623,7646,900,3398,2757,4089,3574,5810,4969,5920,5386,3274,4463
7624,7647,900,4220,3666,2907,4576,5218,6705,6460,11158,5668,7572
7625,7648,900,5026,3914,2876,2801,4410,4959,4967,3636,6091,3632
7626,7649,900,7524,3531,2597,5165,3548,4416,4536,3249,2777,5035
7627,7650,900,6026,5140,4561,2920,4793,1856,4895,1880,3879,4008
7628,7651,900,4339,3303,2591,5126,2176,5545,4076,5662,3702,2508
7629,7652,900,3676,4495,2589,4128,3549,4491,4640,4186,5262,2794
7630,7653,900,3248,2402,5858,2750,5368,3847,2188,4278,3525,6451
7631,7654,900,3861,4249,4763,3846,4206,3300,4393,4659,1500,4465
7632,7655,900,5293,3531,3251,2459,4721,4913,4054,1907,3330,2476
7633,7656,900,4638,4554,5170,5042,5304,5955,5024,4167,5494,6238
7634,7657,900,2234,4874,4365,7192,4627,6714,5831,5267,2782,2456
7635,7658,900,4776,2664,5509,3031,3916,3833,5138,2324,3617,5873
7636,7659,900,4705,4453,4504,3324,5573,6644,2922,5257,5452,5313
7637,7660,900,3243,4566,4533,7051,6861,5275,4589,4771,5142,4741
7638,7661,900,6378,4881,3901,3487,4707,4822,5305,4626,3455,4176
7639,7662,900,6655,2608,3678,4648,4727,3294,8724,3294,5271,3917
7640,7663,900,4376,4423,6230,2503,3839,3326,7999,5607,5132,4023
7641,7664,900,3919,4020,2798,2758,3164,4789,4394,3277,5788,5778
7642,7665,900,5902,4032,2153,3830,3416,4033,2134,5459,4938,4194
7643,7666,900,3752,3292,5779,3770,2866,3246,5102,3962,3830,3856
7644,7667,900,5421,6065,4590,2966,6703,6486,5772,1784,2985,3204
7645,7668,900,3757,7130,2353,2397,4244,2981,2087,5360,2155,4134
7646,7669,900,1844,3704,6009,6285,3317,3175,5345,6262,2577,5712
7647,7670,900,2778,4372,3821,3802,3643,2111,4959,3310,2073,4349
7648,7671,900,9286,3039,4762,6259,6059,4161,5405,6229,3208,3086
7649,7672,900,2493,4911,5957,5052,4752,5804,3668,3342,4889,4492
7650,7673,900,3145,4259,4167,6183,3737,2883,5235,2922,3138,3608
7651,7674,900,3126,8690,2480,5177,3821,5264,7174,3259,6030,2629
7652,7675,900,4441,5372,5065,2273,4440,5057,6126,4017,2840,3274
7653,7676,900,3594,7063,3186,6083,2634,2571,2942,8948,3286,5290
7654,7677,900,4484,3139,7003,5220,3162,4067,5678,2755,5053,2472
7655,7678,900,5160,2723,2753,7208,4335,2360,2308,2528,4722,3652
7656,7679,900,4263,4204,2706,5080,3714,4222,5479,3028,3789,5256
7657,7680,900,4814,4065,3229,2493,2587,6019,4446,2602,3325,3872
7658,7681,900,6272,4814,3734,3202,4949,4952,5341,3707,6444,4500
7659,7682,900,3178,3379,5552,6111,6104,4585,3633,3711,3721,4149
7660,7683,900,3004,3270,4001,7019,4075,3494,2359,4481,3948,6260
7661,7684,900,3019,5348,5422,5433,2818,5324,5456,3698,4463,4316
7662,7685,900,3966,5391,2246,4265,2424,3367,6645,4652,2985,2472
7663,7686,900,3804,2075,3043,5472,3385,5161,5160,5694,2864,2957
7664,7687,900,5411,4025,3619,4973,3482,2890,5915,3104,6566,2184
7665,7688,900,6292,6163,2718,2587,3614,4516,6055,4862,4188,4249
7666,7689,900,2399,2654,3488,5775,2471,4901,2513,2746,3429,3959
7667,7690,900,4273,5055,4204,6152,5457,5893,3956,3661,2634,3244
7668,7691,900,3953,3970,5193,3647,3982,5745,3431,4739,3875,5205
7669,7692,900,7047,8004,3300,3743,2784,4847,5740,6714,5151,4663
7670,7693,900,4290,3680,6635,4086,5367,5075,2506,4221,4842,2691
7671,7694,900,2371,3902,6424,4144,4413,3889,3108,4308,5589,2670
7672,7695,900,4866,2623,5412,4268,3747,3919,5265,3407,7002,4199
7673,7696,900,5414,2570,4816,6404,5657,6222,4596,4203,3064,5383
7674,7697,900,2768,4082,3908,3848,3772,5554,5006,2815,6476,3419
7675,7698,900,2844,5817,3556,4792,5065,5302,5380,5571,3885,4094
7676,7699,900,5838,4270,1949,4388,5194,3178,6781,3273,3262,5721
7677,7700,900,4419,6237,2978,3918,2818,4301,3982,4041,3852,4024
7678,7701,900,2521,3675,5458,3387,4779,3439,3421,5401,3605,8514
7679,7702,900,4422,6575,3350,2559,6046,2106,2297,8209,3293,3809
7680,7703,900,9038,6343,4218,4672,3043,3731,4317,6479,6320,6029
7681,7704,900,5756,7419,5383,2376,3156,4703,4312,1653,5300,3951
7682,7705,900,2147,1957,4248,4432,6272,2561,4059,2597,4988,4885
7683,7706,900,4038,5203,4461,3865,5018,3299,4824,5621,3400,2692
7684,7707,900,4480,3662,3807,4256,4825,4203,6096,3887,4328,4897
7685,7708,900,3589,4271,4028,2472,3796,2961,4908,2743,4260,3088
7686,7709,900,3014,5241,3246,4483,3962,3705,4336,5204,4326,7507
7687,7710,900,2997,5294,2003,4738,2548,3025,4047,3703,5013,5985
7688,7711,900,4497,5061,5472,3692,3103,6618,2658,5453,4906,4280
7689,7712,900,7412,3488,5162,2809,6498,3328,3032,5395,2897,3141
7690,7713,900,6170,4758,4928,2968,3832,4958,3607,5036,3344,4981
7691,7714,900,3366,7153,3098,4210,6249,3523,5512,2517,4665,4670
7692,7715,900,4525,1765,2155,4065,5845,4284,6539,3345,3203,2020
7693,7716,900,5339,4177,3416,4984,4883,2945,2067,2702,5158,3795
7694,7717,900,4687,7113,6817,2634,3700,3071,3617,5813,4330,3866
7695,7718,900,4476,6793,4842,5611,2788,3422,3773,2875,2626,4571
7696,7719,900,4709,3619,3441,4733,3602,5364,5215,5411,2206,4482
7697,7720,900,4077,5176,2921,6150,5118,5102,4817,6098,3539,5877
7698,7721,900,5513,4491,4050,6258,3176,6498,5922,4931,3873,5997
7699,7722,900,3139,3571,3415,2983,7353,4085,4030,3145,3761,4232
7700,7723,900,3411,3703,7270,5494,5780,5268,2707,4268,2284,4732
7701,7724,900,3351,4011,5034,4739,2002,3225,2798,8748,4030,4185
7702,7725,900,4674,3863,3061,3693,4095,4413,4823,5085,4366,3387
7703,7726,900,2958,5737,4557,4199,4153,3538,2936,5458,8069,2903
7704,7727,900,5053,3714,4942,3725,2962,1945,4348,4297,3193,3692
7705,7728,900,3148,3239,3382,2814,2994,2888,3439,3184,3575,4427
7706,7729,900,4761,2684,5384,5091,5306,3164,2646,4042,5132,3196
7707,7730,900,4016,5821,11401,3180,4989,3473,4109,5335,6623,5789
7708,7731,900,2159,3011,3797,7185,5070,4169,1665,2981,5224,3644
7709,7732,900,5526,2791,6602,4832,4110,3461,5964,4072,4309,3777
7710,7733,900,5441,6489,3338,6129,2614,3091,4118,3989,3480,3067
7711,7734,900,2758,2472,5631,4037,2247,4872,4542,4047,4860,5878
7712,7735,900,8451,3292,4586,4316,6578,3759,4527,4339,3125,5671
7713,7736,900,6047,5059,4326,5371,3747,3605,2967,4545,4740,4062
7714,7737,900,3492,2745,5944,5201,5134,4578,2546,5592,2791,4396
7715,7738,900,6207,4432,3673,4041,10384,2905,4437,4581,1883,4001
7716,7739,900,2816,4706,4014,2480,5525,5716,5487,3548,4745,5450
7717,7740,900,5273,2593,4721,6124,3344,4527,5287,3956,3233,1976
7718,7741,900,4427,2234,3285,4612,5359,2832,5075,3038,4324,2484
7719,7742,900,5070,4854,4590,4354,4739,6982,2454,6417,3703,4612
7720,7743,900,5339,2360,6962,2892,3576,6817,5620,2463,2119,4435
7721,7744,900,3293,3895,4784,5388,5342,4867,4807,4447,4184,4459
7722,7745,900,4580,6474,1624,3817,4740,4960,3645,6294,3275,4165
7723,7746,900,5853,3442,6644,3931,5299,4193,3287,5238,5198,3753
7724,7747,900,4297,4225,4645,3193,4540,2433,5777,5064,3368,4632
7725,7748,900,2571,7108,6952,3284,3688,3989,8175,3717,7985,3283
7726,7749,900,6201,6743,6836,3187,4873,1863,4882,6900,2193,5082
7727,7750,900,4431,3690,5528,2992,7601,7205,2215,2516,3501,7014
7728,7751,900,5144,4088,3153,3909,4738,5539,5430,2374,3832,5732
7729,7752,900,4898,3549,6922,3798,4343,3994,6808,5371,3567,4102
7730,7753,900,4146,1926,2331,3200,4908,3784,2951,6085,2827,3727
7731,7754,900,3812,3332,4581,5883,3686,3902,3500,2230,4929,4834
7732,7755,900,4117,2469,4859,3917,2059,7402,3002,3074,5740,3939
7733,7756,900,4147,4450,3712,3029,3507,2430,6203,6836,5192,4653
7734,7757,900,2950,6011,3108,2830,3886,6338,7091,3581,2958,4642
7735,7758,900,4285,3522,4510,5795,3669,4288,6512,4647,5834,5944
7736,7759,900,5789,5228,3425,3878,4604,5007,4138,2693,2540,2711
7737,7760,900,3111,6181,5778,3684,3758,2457,5088,2874,5961,5602
7738,7761,900,3190,3949,4671,5788,3396,4657,5308,5453,6238,1908
7739,7762,900,3388,3124,3585,5875,5984,2492,6643,8149,2669,3520
7740,7763,900,2519,3860,2634,2710,4209,4562,3320,5303,9522,5063
7741,7764,900,4058,3052,3067,4051,3480,6388,5562,5248,6291,2727
7742,7765,900,5512,5171,3207,2393,3574,3992,4875,5156,3769,3329
7743,7766,900,3762,3426,3328,5270,5395,7864,3814,5117,5035,4232
7744,7767,900,6025,2847,2644,5189,5518,3345,5344,3240,5615,2654
7745,7768,900,3614,3040,4409,5840,5605,7251,5770,3574,1763,1778
7746,7769,900,6073,3986,2770,4276,4195,3859,6433,2652,4280,4142
7747,7770,900,4701,4869,2670,2626,2386,3218,4607,8661,3006,5389
7748,7771,900,2882,5034,5478,2989,3995,3178,7212,5232,3851,3014
7749,7772,900,2464,2905,3800,4630,2868,5202,4907,7440,3909,7693
7750,7773,900,4988,3869,4476,5067,4342,3472,4523,2394,3709,5224
7751,7774,900,5154,3548,4396,3130,4130,4298,5097,2129,2909,2784
7752,7775,900,5293,6983,4845,4360,3247,4433,3710,6735,5093,6260
7753,7776,900,4382,2722,4910,3798,4744,3162,3796,6184,6942,3857
7754,7777,900,4350,4652,1815,2678,5589,4970,4619,5511,3007,4031
7755,7778,900,2809,3844,2574,4785,3684,5970,4860,4038,2617,4144
7756,7779,900,5346,2372,3991,2895,5038,3329,4199,3603,3650,3786
7757,7780,900,9214,4705,5308,4589,3553,3977,1792,7264,4437,4544
7758,7781,900,5146,4260,5034,3482,3043,3536,5184,4830,4244,4479
7759,7782,900,3895,4271,3157,3020,3562,4822,5221,3140,4039,2958
7760,7783,900,7768,5045,2705,5196,7102,6090,4214,6679,3109,5696
7761,7784,900,2491,4299,4173,3876,5840,4006,3998,2917,5089,3979
7762,7785,900,7434,4233,3697,5374,3552,5264,2290,6104,2450,2558
7763,7786,900,4414,3804,3931,4898,5636,2479,2782,3286,5928,5588
7764,7787,900,3640,3332,2134,5371,3601,3928,3800,4441,5868,3537
7765,7788,900,9078,2909,4294,3794,4634,3016,4392,4815,5643,5130
7766,7789,900,4671,2802,12965,3666,3627,5313,3792,2065,3884,5871
7767,7790,900,6643,2769,3480,9629,2697,5515,3271,2743,3295,7345
7768,7791,900,4706,4929,4832,4890,3945,3148,2128,1701,7619,5382
7769,7792,900,2588,2478,2963,5012,6915,4411,4353,6291,3625,6787
7770,7793,900,5250,3656,4010,3070,6114,5465,3894,3854,6186,3794
7771,7794,900,2537,2667,5024,3646,6269,3573,5492,3117,5836,2991
7772,7795,900,2046,3230,4089,5435,3659,4019,2950,5237,2459,2969
7773,7796,900,2523,6530,2297,5048,7606,5526,1891,1906,6586,2506
7774,7797,900,3921,3896,5800,6024,5114,2719,3820,4083,3726,2638
7775,7798,900,5341,4775,2619,3105,3592,2533,5354,2646,4218,3207
7776,7799,900,6049,5761,4150,4769,2962,4213,4980,4155,7599,2963
7777,7800,900,4636,3140,7428,3337,2495,6163,2232,6042,1914,2718
7778,7801,900,5808,3941,5268,2209,3701,3768,4101,3334,4680,2618
7779,7802,900,4274,2877,5488,3222,5051,3290,2318,2701,4923,3847
7780,7803,900,2197,5609,3744,2087,3205,6742,5373,5360,4863,5789
7781,7804,900,2691,3907,2663,4990,5424,3567,5359,1582,1916,3253
7782,7805,900,3229,4726,6632,2230,3860,3444,2745,6388,6965,3928
7783,7806,900,4488,2346,2330,5420,3948,2337,5681,5666,2500,3672
7784,7807,900,5825,5655,3918,3935,5291,5139,4466,2747,4656,6815
7785,7808,900,4554,2189,4603,5269,4102,5469,2090,4306,2351,3964
7786,7809,900,4932,2912,3738,3499,5898,6048,3021,3870,4714,3603
7787,7810,900,4004,1912,4832,3428,2693,2399,5672,3860,4573,2891
7788,7811,900,3974,3403,3684,3989,1887,2408,3074,2777,4209,3786
7789,7812,900,3428,5870,2689,2443,5449,4753,5029,5954,2444,4688
7790,7813,900,2254,4079,2063,7448,2632,2199,4957,2862,5319,6463
7791,7814,900,4483,5103,3603,4441,5647,5291,4939,4718,3240,2432
7792,7815,900,4639,4919,5305,5642,6572,2836,2672,2376,5150,4108
7793,7816,900,3414,2649,4675,2277,2990,6775,8490,4072,7052,3878
7794,7817,900,2333,5666,2794,5514,3039,6136,7870,3337,3099,3583
7795,7818,900,2928,6719,5096,7626,3836,3274,2485,5779,2928,3794
7796,7819,900,5334,2647,2916,4301,5799,6945,5919,3604,2913,2495
7797,7820,900,6035,3560,2345,6119,5114,3070,3334,5271,3525,3036
7798,7821,900,2917,2678,4682,2902,4983,3563,3069,8034,4753,3517
7799,7822,900,5760,5592,4079,3118,5808,2819,8539,6110,2545,7157
7800,7823,900,5208,3367,3726,4196,4664,4164,4466,3378,6333,2444
7801,7824,900,2614,5054,5500,2977,3321,4538,2759,5297,4933,5083
7802,7825,900,4506,4786,2290,3265,5122,3940,4858,3227,5588,2883
7803,7826,900,5067,2945,4802,3263,4861,5638,3331,4472,4324,3625
7804,7827,900,5889,5514,3911,2263,3275,2252,5103,4901,2962,2694
7805,7828,900,4694,4049,3449,5234,4819,5228,2807,4202,5507,5384
7806,7829,900,3617,4839,5289,2593,5275,5173,5829,4947,4791,3387
7807,7830,900,5535,4589,2435,4792,2093,3033,3090,5272,3642,5495
7808,7831,900,5734,4407,4015,3588,1650,6140,4222,8687,7037,4064
7809,7832,900,5094,1906,3000,1854,4578,2153,1523,4821,2574,2978
7810,7833,900,4131,2815,3225,5200,3015,3717,2557,5026,3443,2165
7811,7834,900,4917,4207,6399,2118,2690,4366,2873,7400,5392,3886
7812,7835,900,3723,4100,3678,4425,3803,2982,5582,4438,4377,4837
7813,7836,900,7332,5439,5547,5436,3753,4118,3937,4783,4326,2539
7814,7837,900,4365,4545,6343,6498,4228,4275,3279,3007,4297,3553
7815,7838,900,4257,2694,4091,5867,5593,2755,2675,6391,4735,5246
7816,7839,900,6871,7845,4573,5024,2205,3321,4469,2969,4376,6396
7817,7840,900,2735,3854,2912,6498,4557,4609,4936,3070,2314,3860
7818,7841,900,5184,3835,5821,2523,6767,2981,5220,4392,5261,4149
7819,7842,900,3012,3866,7290,5597,4887,4505,2737,4882,2747,3380
7820,7843,900,5074,4437,5692,5356,2766,4776,3135,4980,2863,4686
7821,7845,900,4918,4526,3589,4262,7703,5270,2130,2675,3923,4226
7822,7846,900,4529,4867,3868,3815,3349,6398,6128,4712,2512,2792
7823,7847,900,3116,3747,3296,4537,4587,5908,4470,2686,3942,3701
7824,7848,900,5322,4919,3753,3439,2676,3505,3715,3150,3464,4269
7825,7849,900,2968,5555,3639,2473,3372,4677,2435,5532,4493,2685
7826,7850,900,3029,6099,2621,3936,3769,4430,4098,3295,4831,2479
7827,7851,900,1749,3782,3562,3777,2655,4361,2843,4289,2878,2010
7828,7852,900,4970,3500,5030,3134,3580,6507,5230,3583,3495,4196
7829,7853,900,3473,5142,4953,4993,4366,6292,4473,2559,3206,3300
7830,7854,900,5601,4145,4638,4203,5414,5235,4513,4560,4493,4666
7831,7855,900,5184,2093,9476,5267,2311,5750,3973,3535,7133,2515
7832,7856,900,3384,6652,3411,3669,3520,3556,7163,3113,5654,3297
7833,7857,900,2753,3642,4973,3195,5994,3545,4344,4278,2409,4312
7834,7858,900,3260,4354,2505,5155,4611,4579,2952,4441,4772,3978
7835,7859,900,6532,2969,4152,3829,2715,4429,4600,4630,2616,5362
7836,7860,900,4228,2241,3516,4475,5181,4619,4168,5378,5158,5257
7837,7861,900,5702,7129,5228,5358,4091,3352,4034,3675,4717,5329
7838,7862,900,5312,4747,3867,3206,5039,5474,4337,4980,2918,3766
7839,7863,900,3136,2516,4353,5124,2630,5834,5232,5597,6942,4952
7840,7864,900,6104,3115,3804,4371,5946,4895,5665,3883,5346,4183
7841,7865,900,3449,3788,3053,2344,4235,4430,3678,5402,8302,5721
7842,7866,900,6498,4176,4390,4794,3070,4259,4430,2834,5109,3304
7843,7867,900,4697,3209,5206,4608,6586,4054,4929,2691,6790,3777
7844,7868,900,4616,1669,4566,3740,4323,4919,6701,3584,5034,4934
7845,7869,900,2610,6927,3449,3589,5103,6124,5754,3496,3535,3265
7846,7870,900,4083,3254,5042,3545,4470,3550,4350,3633,3429,2938
7847,7871,900,4697,3850,4790,2476,4781,3868,5757,2882,6653,4005
7848,7872,900,4892,2860,3932,4848,4096,7154,7017,6959,3818,2815
7849,7873,900,4115,4546,6280,1950,3771,5165,2058,1751,3613,4648
7850,7874,900,2879,3521,3016,3796,3197,5068,6782,4868,4422,3717
7851,7875,900,4447,4438,14231,4272,5776,5606,3082,4181,5828,3433
7852,7876,900,3561,4824,6140,4608,4251,2816,3583,4343,4399,3735
7853,7877,900,5627,3397,3384,4034,3065,5514,4959,1837,2754,4517
7854,7878,900,3443,3928,5694,3891,5035,4158,4711,4732,3656,7388
7855,7879,900,2206,6365,3049,6025,3204,2337,6129,2944,3251,7869
7856,7880,900,4589,4188,2348,4054,5030,4835,3266,2279,4326,5264
7857,7881,900,2575,3788,4481,2473,4020,6528,2907,3876,1818,5440
7858,7882,900,3579,4404,1787,2990,4789,3091,2577,5941,6231,6311
7859,7883,900,5171,3128,6166,3864,4099,4690,4666,4552,6260,4272
7860,7884,900,4181,2552,2190,4635,5081,4726,3313,4671,3429,6252
7861,7885,900,3725,6400,4104,3932,1805,4083,4216,6031,7570,3843
7862,7886,900,2428,3837,3720,3473,3368,4513,7617,4759,7355,4391
7863,7887,900,4529,6039,4139,4669,3465,4500,5694,2798,3490,3972
7864,7888,900,4409,5532,4576,2643,4035,5157,3072,3697,6030,1981
7865,7889,900,3871,3279,5116,6166,2844,4341,2440,2450,5905,5479
7866,7890,900,4356,4552,3854,1932,4496,5094,6148,3113,3058,4358
7867,7891,900,4347,4673,5252,6830,3877,2473,4708,7076,3137,3734
7868,7892,900,3658,5615,6187,4716,3784,6098,2656,5173,2347,8211
7869,7893,900,4328,4966,4442,7409,4528,3206,3471,2487,4040,2322
7870,7894,900,6060,3092,7865,4105,4222,5673,5103,3053,7185,6835
7871,7895,900,2868,8725,6002,2271,4125,6934,4686,5735,6989,6348
7872,7896,900,2651,1887,5225,5864,4998,2809,5544,5113,3488,5117
7873,7897,900,3912,4748,4130,4748,4701,4045,3668,3604,3986,3450
7874,7898,900,2721,5022,3959,3800,4535,5544,4417,4382,4899,6401
7875,7899,900,5885,6023,3630,5328,2210,3622,4993,5465,2711,3041
7876,7900,900,3002,3361,5540,6284,3535,3786,2397,6144,3987,4595
7877,7901,900,3031,5838,3433,2457,5763,3628,3273,4646,4728,3589
7878,7902,900,3833,4876,6805,7609,3347,3466,4441,3648,4285,2411
7879,7903,900,4744,3963,4317,3521,7589,5502,3809,3744,2301,2821
7880,7904,900,4143,7267,2152,3611,3872,3488,5708,5002,6286,5385
7881,7905,900,3482,4231,4619,4286,3951,3427,3847,2958,4513,4752
7882,7906,900,3745,7837,2889,3076,4495,3361,2098,5929,7609,4074
7883,7907,900,4925,4371,6735,2519,5083,4360,3871,4586,4235,2345
7884,7908,900,2316,2676,4142,4152,2991,5570,4159,5317,3795,2823
7885,7909,900,5046,2896,3800,3710,4180,4673,4447,2866,4724,5901
7886,7910,900,3679,4847,5180,3838,6340,5191,4620,2652,2948,2670
7887,7911,900,2980,2477,2144,3160,4401,2140,2531,3025,4154,3559
7888,7912,900,5940,5376,5889,3511,5172,1846,4684,4343,5433,5056
7889,7913,900,3493,2783,4956,3972,4734,4068,5691,3738,2975,2611
7890,7914,900,3479,3402,5407,3247,4042,3664,4502,4133,3205,4916
7891,7915,900,6496,5351,2515,2754,7001,3513,3285,4298,3494,7646
7892,7916,900,3595,4003,4963,2900,3029,6446,2490,4377,5512,3230
7893,7917,900,3421,3610,2698,4238,3431,3896,4043,2213,4701,3504
7894,7918,900,2021,4144,4783,5915,3045,5336,6335,3207,3692,5097
7895,7919,900,3724,3472,6455,3684,2576,7243,6628,3716,3446,4740
7896,7920,900,3592,5473,6466,2906,2756,5808,3226,4885,4225,2793
7897,7921,900,4654,5230,4848,4379,3995,4142,4566,5397,3002,4026
7898,7922,900,5845,4755,4148,4647,4841,2580,3651,3804,3976,3632
7899,7923,900,9778,5491,5720,3653,3471,4226,4154,3770,5764,3640
7900,7924,900,3736,3017,4169,3449,4534,5528,3626,4632,3449,5668
7901,7925,900,3803,6092,5019,4449,2874,3436,3146,6293,4889,5028
7902,7926,900,4340,2919,2749,4649,4453,4439,6794,5144,4109,3164
7903,7927,900,3881,6411,3111,3414,4058,2725,5155,4573,4063,3964
7904,7928,900,3738,4867,5290,5187,5286,5384,3499,3714,2794,6039
7905,7929,900,3803,4450,3279,3647,3433,4860,2407,3724,5081,5491
7906,7930,900,8164,4767,3637,5119,4597,2585,2816,2767,4035,8220
7907,7931,900,2967,3883,6122,3532,2827,4291,4741,2638,6170,4111
7908,7932,900,6442,5229,4666,3210,3187,4443,4513,6931,3667,6275
7909,7933,900,1893,4543,5458,1949,4336,4138,3348,8305,4283,4684
7910,7934,900,3945,4639,3139,6818,4644,6281,7262,3246,2412,5607
7911,7935,900,3583,5130,4884,4519,3782,4062,2653,3728,2833,4741
7912,7936,900,3102,4323,1877,1887,5992,5030,4288,4497,1960,3371
7913,7937,900,3409,4316,3369,6232,2487,3763,5060,3331,5659,1955
7914,7938,900,4294,6568,2419,3573,5878,2515,4691,5117,2975,2626
7915,7939,900,4203,5085,4043,5187,4453,4156,4227,2787,4498,3857
7916,7940,900,4095,5632,5773,3506,4658,6272,3861,3922,5717,5039
7917,7941,900,2547,3920,5493,5196,2684,4122,5117,3366,5108,2549
7918,7942,900,3463,4238,4404,2985,4501,4078,4645,6257,5207,4013
7919,7943,900,3426,3438,6208,9119,5177,5526,3801,2429,5962,2380
7920,7944,900,4372,3407,5826,5435,4890,7527,3483,3503,1948,5787
7921,7945,900,3023,5428,5244,5523,4822,1964,3934,5466,4359,5064
7922,7946,900,3681,4117,5865,2732,3840,6043,3023,5837,5597,2601
7923,7947,900,2563,4960,3467,5341,2689,5369,4335,6863,4565,3572
7924,7948,900,2433,5552,5563,3182,4791,4398,4180,3730,4823,2380
7925,7949,900,5220,5150,7312,3951,4856,4487,5092,4295,2177,3809
7926,7950,900,4725,6171,3212,3523,7305,3900,5132,3081,6287,2857
7927,7951,900,2671,5792,2808,3809,5730,3963,5608,3052,3562,4431
7928,7952,900,1742,5007,6180,2422,4145,7204,5365,9649,4549,3053
7929,7953,900,5359,2104,2840,2385,3214,5037,5152,9815,3677,3043
7930,7954,900,5549,4531,4967,3256,4622,6491,3478,6682,5829,3126
7931,7955,900,2681,5840,4666,7244,5001,5855,5598,4147,5058,2039
